Eviction ID,Address,City,State,Year,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Reason
M150152,900 Block Of Post  Street,San Francisco,CA,2015,94109,01/15/2015,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,3,Nob Hill,"(37.7871735246735, -122.417641342758)",Late Payments
M140073,1100 Block Of Stockton  Street,San Francisco,CA,2014,94133,01/14/2014,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,,3,Chinatown,"(37.7962724919063, -122.408273698344)",Unapproved Subtenant
M120353,300 Block Of Divisadero  Street,San Francisco,CA,2012,94117,03/29/2012,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,03/23/2015,5,Haight Ashbury,"(37.772683091502, -122.437213804407)",Owner Move In
M140065,600 Block Of 17th  Avenue,San Francisco,CA,2014,94121,01/13/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,1,Outer Richmond,"(37.7757572910198, -122.475888700198)",Breach
M121100,500 Block Of Battery  Street,San Francisco,CA,2012,94111,07/18/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Financial District/South Beach,"(37.7963352487759, -122.400515222852)",Breach
M152051,100 Block Of Pfeiffer  Street,San Francisco,CA,2015,94133,08/07/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.8048260164276, -122.408946484598)",Breach
M120358,200 Block Of Mississippi  Street,San Francisco,CA,2012,94107,04/11/2012,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,04/05/2015,10,Potrero Hill,"(37.7633262339642, -122.394721058376)",Owner Move In
M110390,200 Block Of Olmstead  Street,San Francisco,CA,2011,94134,03/28/2011,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,9,Portola,"(37.722140516309, -122.404048137017)",Other Cause
M150276,1500 Block Of Grant  Avenue,San Francisco,CA,2015,94133,02/13/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.8012484336688, -122.407775929276)",Nuisance
M122354,0 Block Of Ridgewood  Avenue,San Francisco,CA,2012,94112,12/31/2012,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,7,West of Twin Peaks,"(37.730255060667, -122.453332276575)",Demolition
M151099,1200 Block Of Hayes  Street,San Francisco,CA,2015,94117,05/05/2015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Hayes Valley,"(37.7751531662143, -122.4369748856)",Non Payment
M151702,1700 Block Of Mission  Street,San Francisco,CA,2015,94107,07/08/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.768656696729, -122.420075902569)",Breach
M120943,900 Block Of Larkin  Street,San Francisco,CA,2012,94109,06/26/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7867935562462, -122.418293312342)",Breach
M132250,2500 Block Of 25th  Street,San Francisco,CA,2013,94110,11/01/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Mission,"(37.7519283450408, -122.403769776438)",Breach
M152821,200 Block Of 3rd  Avenue,San Francisco,CA,2015,94118,10/15/2015,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,,1,Inner Richmond,"(37.7840251616014, -122.461202829145)",Roommate Same Unit
M110957,300 Block Of Divisadero  Street,San Francisco,CA,2011,94117,09/23/2011,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,09/06/2014,5,Haight Ashbury,"(37.772683091502, -122.437213804407)",Owner Move In
M121465,1100 Block Of Market  Street,San Francisco,CA,2012,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,6,South of Market,"(37.7795310847755, -122.413542549251)",Development
M140629,1600 Block Of 19th  Avenue,San Francisco,CA,2014,94122,03/20/2014,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,7,Inner Sunset,"(37.7570470329187, -122.476471194058)",Ellis Act WithDrawal
M120168,700 Block Of Polk  Street,San Francisco,CA,2012,94109,02/09/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.783343063446, -122.419159190758)",Nuisance
M140353,600 Block Of Grand View  Avenue,San Francisco,CA,2014,94114,02/19/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.749965679105, -122.442719819909)",Breach
M131616,600 Block Of Abrallo  Drive,San Francisco,CA,2013,94132,08/19/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7158663997835, -122.483225470698)",Breach
M140184,1900 Block Of Jones  Street,San Francisco,CA,2014,94133,01/31/2014,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Russian Hill,"(37.7993922852791, -122.415646156616)",Non Payment
M120438,1400 Block Of 33rd  Avenue,San Francisco,CA,2012,94122,03/30/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,4,Sunset/Parkside,"(37.7601018007976, -122.49200129058)",Other Cause
M120855,1800 Block Of Jackson  Street,San Francisco,CA,2012,94109,06/07/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Pacific Heights,"(37.7936758445754, -122.425525660428)",Breach
M121198,200 Block Of Murray  Street,San Francisco,CA,2012,94134,08/03/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Bernal Heights,"(37.7336175229767, -122.423003368535)",Breach
M132332,1800 Block Of 16th  Avenue,San Francisco,CA,2013,94122,11/18/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Inner Sunset,"(37.7534473544488, -122.473266816242)",Nuisance
M130668,1500 Block Of Taylor  Street,San Francisco,CA,2013,94133,04/12/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,3,Nob Hill,"(37.7962941890137, -122.413478710518)",Ellis Act WithDrawal
M120401,1300 Block Of 27th  Avenue,San Francisco,CA,2012,94122,03/20/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7622504077441, -122.485702717091)",Nuisance
M140420,0 Block Of Leland  Avenue,San Francisco,CA,2014,94134,03/03/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Visitacion Valley,"(37.7114374154894, -122.404201970187)",Breach
M130538,700 Block Of California  Street,San Francisco,CA,2013,94108,03/26/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Chinatown,"(37.79235595659, -122.407129469787)",Breach
M160084,600 Block Of 4th  Avenue,San Francisco,CA,2015,94118,01/06/2015,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,1,Inner Richmond,"(37.7763964512727, -122.46186991835)",Ellis Act WithDrawal
M121523,500 Block Of South Van Ness  Avenue,San Francisco,CA,2012,94110,08/23/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7643732095444, -122.417478491697)",Nuisance
M141742,0 Block Of Camp  Street,San Francisco,CA,2014,94110,08/11/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Mission,"(37.7640572301521, -122.423383463445)",Nuisance
M150018,2500 Block Of Moraga  Street,San Francisco,CA,2015,94122,01/20/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,01/07/2018,4,Sunset/Parkside,"(37.7554620604925, -122.489992696312)",Owner Move In
M130437,200 Block Of Bay  Street,San Francisco,CA,2013,94133,03/13/2013,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.8059805975728, -122.411141131429)",Failure to Sign Renewal
M120504,900 Block Of Le Conte  Avenue,San Francisco,CA,2012,94124,04/09/2012,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Bayview Hunters Point,"(37.7180638580653, -122.396004115888)",Access Denial
M110965,3500 Block Of Mission  Street,San Francisco,CA,2011,94110,10/20/2011,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,10/19/2014,9,Bernal Heights,"(37.740237703245, -122.423273548336)",Owner Move In
M152567,300 Block Of Staples  Avenue,San Francisco,CA,2015,94112,09/23/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,West of Twin Peaks,"(37.7290125323756, -122.449989977831)",Breach
M150182,1000 Block Of Polk  Street,San Francisco,CA,2015,94109,01/21/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7866019514145, -122.419812186102)",Breach
M131686,600 Block Of Castro  Street,San Francisco,CA,2013,94114,09/23/2013,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.7584836231287, -122.434844610371)",Owner Move In
M130116,1600 Block Of Kirkwood  Avenue,San Francisco,CA,2013,94124,01/18/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,10,Bayview Hunters Point,"(37.7386523748377, -122.390934976551)",Other Cause
M142742,200 Block Of 14th  Street,San Francisco,CA,2014,94103,12/22/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7682417339391, -122.419597974608)",Breach
M130753,1100 Block Of Mission  Street,San Francisco,CA,2013,94103,04/23/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7777903091017, -122.412834332583)",Breach
M153050,0 Block Of Liberty  Street,San Francisco,CA,2015,94110,11/06/2015,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Mission,"(37.7575809771371, -122.422275310938)",Breach
M111464,500 Block Of Fell  Street,San Francisco,CA,2011,94102,09/13/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Hayes Valley,"(37.7754751847984, -122.426907979679)",Nuisance
M152447,2000 Block Of Powell  Street,San Francisco,CA,2015,94133,09/11/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.803489775935, -122.411553189747)",Breach
M152559,200 Block Of Virginia  Avenue,San Francisco,CA,2015,94110,09/22/2015,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Bernal Heights,"(37.7422500022518, -122.419171248176)",Multiple
M130231,1300 Block Of Pine  Street,San Francisco,CA,2013,94109,02/08/2013,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7898833510145, -122.418012422839)",Non Payment
M150291,2100 Block Of Mission  Street,San Francisco,CA,2015,94110,02/18/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7628860415854, -122.419391026431)",Nuisance
M132303,1200 Block Of Geneva  Avenue,San Francisco,CA,2013,94112,11/13/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Excelsior,"(37.7135702440743, -122.435015534193)",Nuisance
M140984,300 Block Of 28th  Street,San Francisco,CA,2014,94131,05/08/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,05/02/2017,8,Noe Valley,"(37.7451534728186, -122.43015175829)",Owner Move In
M151716,200 Block Of Dolores  Street,San Francisco,CA,2015,94103,07/09/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.7652067507312, -122.426591617441)",Breach
M131069,1000 Block Of Oakdale  Avenue,San Francisco,CA,2013,94124,06/05/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Bayview Hunters Point,"(37.7289050766784, -122.380246827301)",Breach
M121494,1100 Block Of Market  Street,San Francisco,CA,2012,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,6,South of Market,"(37.7795310847755, -122.413542549251)",Development
M121469,1100 Block Of Market  Street,San Francisco,CA,2012,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,6,South of Market,"(37.7795310847755, -122.413542549251)",Development
M142441,1000 Block Of Stanyan  Street,San Francisco,CA,2014,94117,10/29/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,10/22/2017,5,Haight Ashbury,"(37.7649848279737, -122.452595573793)",Owner Move In
M151041,300 Block Of Monterey  Boulevard,San Francisco,CA,2015,94131,04/29/2015,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,7,West of Twin Peaks,"(37.7314701615243, -122.44315305059)",Demolition
M110751,2300 Block Of 30th  Avenue,San Francisco,CA,2011,94116,05/11/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7434682458778, -122.48747243876)",Breach
M121353,1100 Block Of Market  Street,San Francisco,CA,2012,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,6,South of Market,"(37.7795310847755, -122.413542549251)",Development
M131441,1200 Block Of 21st  Avenue,San Francisco,CA,2013,94122,07/24/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7644122531732, -122.479263390059)",Breach
M132179,1100 Block Of Sacramento  Street,San Francisco,CA,2013,94108,10/24/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,3,Nob Hill,"(37.7927592491252, -122.411464544049)",Ellis Act WithDrawal
M132386,1600 Block Of Hayes  Street,San Francisco,CA,2013,94117,12/03/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,5,Lone Mountain/USF,"(37.7741999231877, -122.443568815382)",Late Payments
M140565,3400 Block Of Anza  Street,San Francisco,CA,2014,94121,03/17/2014,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,1,Outer Richmond,"(37.7780867041447, -122.485127374381)",Nuisance
M141760,300 Block Of Jules  Avenue,San Francisco,CA,2014,94112,08/18/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,08/13/2017,7,Oceanview/Merced/Ingleside,"(37.7242985681419, -122.461322676175)",Owner Move In
M152488,300 Block Of Otsego  Avenue,San Francisco,CA,2015,94112,09/14/2015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Outer Mission,"(37.723058086493, -122.441302481976)",Non Payment
M141543,0 Block Of Duboce  Avenue,San Francisco,CA,2014,94103,07/16/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.769876965381, -122.420425746484)",Breach
M151133,1800 Block Of Larkin  Street,San Francisco,CA,2015,94115,05/07/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Russian Hill,"(37.7947868184194, -122.419912480811)",Nuisance
M150145,200 Block Of Eureka  Street,San Francisco,CA,2015,94114,01/13/2015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.7582875285676, -122.438104718937)",Non Payment
M153417,1600 Block Of 22nd  Avenue,San Francisco,CA,2015,94122,12/17/2015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7568989057804, -122.479812050316)",Non Payment
M111199,900 Block Of Dolores  Street,San Francisco,CA,2011,94110,07/25/2011,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,8,Mission,"(37.7542378494013, -122.425238262135)",Ellis Act WithDrawal
M110897,500 Block Of Grove  Street,San Francisco,CA,2011,94102,06/06/2011,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,,5,Hayes Valley,"(37.7774408257213, -122.425619373395)",Unapproved Subtenant
M111211,100 Block Of Cambon  Drive,San Francisco,CA,2011,94132,07/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7166731173383, -122.474173684903)",Breach
M120130,500 Block Of Arguello  Boulevard,San Francisco,CA,2012,94118,01/30/2012,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,1,Inner Richmond,"(37.7802922341239, -122.458864248982)",Multiple
M150181,0 Block Of Deming  Street,San Francisco,CA,2015,94114,01/21/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.7605004782161, -122.445832338818)",Nuisance
M130771,0 Block Of Vandewater  Street,San Francisco,CA,2013,94133,04/30/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.8053109376231, -122.412698359174)",Breach
M120657,1000 Block Of Mission  Street,San Francisco,CA,2012,94103,05/04/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7800525033009, -122.409773825181)",Nuisance
M141980,1300 Block Of Market  Street,San Francisco,CA,2014,94102,09/02/2014,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.777083463941, -122.416979326588)",Multiple
M130367,500 Block Of Randolph  Street,San Francisco,CA,2013,94132,03/01/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,11,Oceanview/Merced/Ingleside,"(37.7142147952935, -122.467544558003)",Other Cause
M153434,100 Block Of Tucker  Avenue,San Francisco,CA,2015,94134,12/23/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,02/19/2021,10,Visitacion Valley,"(37.7161672182559, -122.406980112139)",Owner Move In
M152978,1300 Block Of 19th  Avenue,San Francisco,CA,2015,94122,11/01/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,12/29/2020,4,Sunset/Parkside,"(37.7626209617882, -122.477231223053)",Owner Move In
M151040,800 Block Of Fulton  Street,San Francisco,CA,2015,94117,04/29/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Hayes Valley,"(37.7777004664542, -122.431132874132)",Nuisance
M110296,1000 Block Of Bush  Street,San Francisco,CA,2011,94109,03/07/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7893703537131, -122.414539182937)",Breach
M141216,300 Block Of Eddy  Street,San Francisco,CA,2014,94102,06/06/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7838385178164, -122.413775512264)",Nuisance
M140061,3800 Block Of Cesar Chavez  Street,San Francisco,CA,2014,94131,01/10/2014,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,8,Noe Valley,"(37.7478178606849, -122.425912008878)",Late Payments
M120497,2700 Block Of Sacramento  Street,San Francisco,CA,2012,94115,04/06/2012,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,2,Pacific Heights,"(37.7893692245882, -122.43815065656)",Capital Improvement
M111215,100 Block Of 6th  Street,San Francisco,CA,2011,94103,07/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7807920800724, -122.408385745869)",Breach
M151447,400 Block Of Frederick  Street,San Francisco,CA,2015,94117,06/08/2015,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,5,Haight Ashbury,"(37.7666059776699, -122.450710275339)",Ellis Act WithDrawal
M130823,3400 Block Of 16th  Street,San Francisco,CA,2013,94114,05/07/2013,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.76453931711, -122.429051748724)",Unapproved Subtenant
M142053,100 Block Of Marston  Avenue,San Francisco,CA,2014,94112,09/16/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,West of Twin Peaks,"(37.7275138473048, -122.447232347028)",Nuisance
M152218,300 Block Of Arballo  Drive,San Francisco,CA,2015,94132,08/24/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7208318413646, -122.483066441736)",Breach
M120399,300 Block Of Roosevelt  Way,San Francisco,CA,2012,94114,03/20/2012,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.7652281068319, -122.441589854197)",Multiple
M132123,1900 Block Of Mission  Street,San Francisco,CA,2013,94103,10/21/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7658582822922, -122.419816092779)",Breach
M142307,100 Block Of Font  Boulevard,San Francisco,CA,2014,94132,10/20/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.715545052959, -122.473629919957)",Breach
M141844,400 Block Of Lombard  Street,San Francisco,CA,2014,94133,08/19/2014,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.8033889345376, -122.408958166251)",Breach
M141925,0 Block Of Admiral  Avenue,San Francisco,CA,2014,94112,08/22/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Outer Mission,"(37.7301242355092, -122.430492617997)",Breach
M151691,2400 Block Of Great  Highway,San Francisco,CA,2015,94116,07/07/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7407574921874, -122.506743510803)",Breach
M152882,1600 Block Of 33rd  Avenue,San Francisco,CA,2015,94122,10/26/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,12/21/2020,4,Sunset/Parkside,"(37.7563788844928, -122.491601739604)",Owner Move In
M111577,1300 Block Of Utah  Street,San Francisco,CA,2011,94110,09/27/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Mission,"(37.7524211884142, -122.405338378316)",Nuisance
M142175,1000 Block Of Bush  Street,San Francisco,CA,2014,94109,09/29/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7894788171083, -122.414561132601)",Nuisance
M130137,0 Block Of Chumasero  Drive,San Francisco,CA,2013,94132,01/24/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7133177847632, -122.472875861103)",Breach
M132514,1100 Block Of Mission  Street,San Francisco,CA,2013,94103,12/20/2013,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7777903091017, -122.412834332583)",Breach
M120397,700 Block Of Valencia  Street,San Francisco,CA,2012,94110,03/19/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.760905266238, -122.421432819093)",Nuisance
M120011,1200 Block Of Oak  Street,San Francisco,CA,2012,94117,01/05/2012,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Haight Ashbury,"(37.7727631926741, -122.439900942093)",Non Payment
M132171,1100 Block Of Sacramento  Street,San Francisco,CA,2013,94108,10/24/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,3,Nob Hill,"(37.7927592491252, -122.411464544049)",Ellis Act WithDrawal
M140553,500 Block Of Capp  Street,San Francisco,CA,2014,94110,03/13/2014,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7579037625815, -122.417819318278)",Non Payment
M150318,1800 Block Of Washington  Street,San Francisco,CA,2015,94109,02/24/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Pacific Heights,"(37.7929999506435, -122.4237054882)",Breach
M120241,800 Block Of Corbett  Avenue,San Francisco,CA,2012,94131,02/23/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Twin Peaks,"(37.7533418919511, -122.443300509532)",Breach
M130139,0 Block Of Crespi  Drive,San Francisco,CA,2013,94132,01/24/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.719687495138, -122.47632781558)",Breach
M120491,3500 Block Of 22nd  Street,San Francisco,CA,2012,94114,03/14/2012,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,8,Noe Valley,"(37.7549842692381, -122.427189956015)",Ellis Act WithDrawal
M142269,600 Block Of 34th  Avenue,San Francisco,CA,2014,94121,10/14/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,,1,Outer Richmond,"(37.7767905849626, -122.494240833226)",Owner Move In
M111214,300 Block Of Serrano  Drive,San Francisco,CA,2011,94132,07/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7191183784423, -122.48048461062)",Breach
M121890,2200 Block Of Laguna  Street,San Francisco,CA,2012,94115,10/01/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Pacific Heights,"(37.7917690744551, -122.429426846777)",Nuisance
M110379,100 Block Of St Charles  Avenue,San Francisco,CA,2011,94132,03/21/2011,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,,7,Oceanview/Merced/Ingleside,"(37.7113909007344, -122.469226636297)",Multiple
M151768,500 Block Of 22nd  Avenue,San Francisco,CA,2015,94121,07/14/2015,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,1,Outer Richmond,"(37.7773769747784, -122.481382830018)",Late Payments
M131812,700 Block Of Hyde  Street,San Francisco,CA,2013,94109,09/11/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7877028536668, -122.416801263785)",Nuisance
M141522,900 Block Of Sutter  Street,San Francisco,CA,2014,94109,07/09/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7882286864699, -122.415995198499)",Nuisance
M153286,800 Block Of Dartmouth  Street,San Francisco,CA,2015,94134,11/30/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Portola,"(37.7201607239443, -122.409329987329)",Breach
M132545,400 Block Of Ellis  Street,San Francisco,CA,2013,94102,12/23/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7848073883993, -122.413615438151)",Nuisance
M110699,900 Block Of Guerrero  Street,San Francisco,CA,2011,94110,05/05/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Mission,"(37.7563776485781, -122.423183995393)",Nuisance
M153415,800 Block Of Laguna Honda  Boulevard,San Francisco,CA,2015,94127,12/17/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,West of Twin Peaks,"(37.7437982464442, -122.456194136616)",Nuisance
M120005,500 Block Of Bush  Street,San Francisco,CA,2012,94109,01/04/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Financial District/South Beach,"(37.7904631782912, -122.405941469471)",Nuisance
