eviction_id,address,zip,file date,year,reason,latitude,longitude,supervisor_district,neighborhood
M111975,1400 Block of Kansas Street,94107,12/1/11,2011,Breach,37.75127486,-122.4021801,10,Potrero Hill
M111949,1800 Block of 9th Avenue,94122,11/30/11,2011,Non Payment,37.7537832,-122.4655286,7,Inner Sunset
M111971,2100 Block of 24th Street,94107,11/30/11,2011,Ellis Act WithDrawal,37.75337361,-122.4010372,10,Potrero Hill
M111973,2100 Block of 24th Street,94107,11/30/11,2011,Ellis Act WithDrawal,37.75337361,-122.4010372,10,Potrero Hill
M111950,1400 Block of Kansas Street,94107,11/30/11,2011,Breach,37.75127486,-122.4021801,10,Potrero Hill
M111972,2100 Block of 24th Street,94107,11/30/11,2011,Ellis Act WithDrawal,37.75337361,-122.4010372,10,Potrero Hill
M111948,200 Block of 11th Avenue,94118,11/29/11,2011,Breach,37.78363413,-122.469908,1,Inner Richmond
M111873,500 Block of Argonaut Avenue,94134,11/29/11,2011,Owner Move In,37.70897803,-122.4147107,10,Visitacion Valley
M111946,1200 Block of 20th Avenue,94122,11/29/11,2011,Breach,37.76445385,-122.4783269,4,Sunset/Parkside
M111946,1200 Block of 20th Avenue,94122,11/29/11,2011,Nuisance,37.76445385,-122.4783269,4,Sunset/Parkside
M111872,400 Block of Pennsylvania Avenue,94107,11/29/11,2011,Owner Move In,37.76083482,-122.3934955,10,Potrero Hill
M111871,200 Block of Madrid Street,94112,11/29/11,2011,Owner Move In,37.72553163,-122.429926,11,Excelsior
M111947,900 Block of Judah Street,94122,11/29/11,2011,Nuisance,37.76201128,-122.472104,5,Inner Sunset
M111945,0 Block of Moneta Way,94112,11/28/11,2011,Breach,37.71299236,-122.4498341,11,Outer Mission
M111943,2900 Block of Kirkham Street,94122,11/28/11,2011,Roommate Same Unit,37.7590917,-122.4923981,4,Sunset/Parkside
M111944,1200 Block of Oak Street,94117,11/28/11,2011,Unapproved Subtenant,37.77276319,-122.4399009,5,Haight Ashbury
M111934,0 Block of Elmira Street,94124,11/22/11,2011,Non Payment,37.73708162,-122.4039011,10,Bayview Hunters Point
M111970,700 Block of 16th Avenue,94118,11/22/11,2011,Ellis Act WithDrawal,37.7739407,-122.4746876,1,Outer Richmond
M111939,0 Block of Gold Mine Drive,94131,11/22/11,2011,Breach,37.74381353,-122.4371955,8,Noe Valley
M111933,900 Block of Fell Street,94117,11/22/11,2011,Breach,37.77453006,-122.4334601,5,Hayes Valley
M111933,900 Block of Fell Street,94117,11/22/11,2011,Nuisance,37.77453006,-122.4334601,5,Hayes Valley
M111936,0 Block of Gold Mine Drive,94131,11/22/11,2011,Breach,37.74392308,-122.4372058,8,Noe Valley
M111940,5300 Block of Diamond Heights Boulevard,94131,11/22/11,2011,Breach,37.74279226,-122.436288,8,Noe Valley
M111931,100 Block of Fair Oaks Street,94110,11/22/11,2011,Breach,37.75430025,-122.424282,8,Mission
M111931,100 Block of Fair Oaks Street,94110,11/22/11,2011,Nuisance,37.75430025,-122.424282,8,Mission
M111937,0 Block of Gold Mine Drive,94131,11/22/11,2011,Breach,37.74381353,-122.4371955,8,Noe Valley
M111870,2200 Block of 40th Avenue,94116,11/22/11,2011,Owner Move In,37.74485328,-122.4984557,4,Sunset/Parkside
M111938,0 Block of Gold Mine Drive,94131,11/22/11,2011,Breach,37.74381353,-122.4371955,8,Noe Valley
M111935,0 Block of Gold Mine Drive,94131,11/22/11,2011,Breach,37.74392308,-122.4372058,8,Noe Valley
M111942,5300 Block of Diamond Heights Boulevard,94131,11/22/11,2011,Breach,37.74279226,-122.436288,8,Noe Valley
M111932,100 Block of Fair Oaks Street,94110,11/22/11,2011,Nuisance,37.75430025,-122.424282,8,Mission
M111941,5300 Block of Diamond Heights Boulevard,94131,11/22/11,2011,Breach,37.74279226,-122.436288,8,Noe Valley
M111928,2700 Block of 21st Street,94110,11/21/11,2011,Unapproved Subtenant,37.75762161,-122.4100627,9,Mission
M111869,1700 Block of 26th Avenue,94122,11/21/11,2011,Owner Move In,37.75484051,-122.4841081,4,Sunset/Parkside
M111929,2700 Block of 21st Street,94110,11/21/11,2011,Unapproved Subtenant,37.75762161,-122.4100627,9,Mission
M111930,1000 Block of Pine Street,94109,11/21/11,2011,Nuisance,37.79062219,-122.413102,3,Nob Hill
M111924,500 Block of Hyde Street,94109,11/21/11,2011,Breach,37.78602709,-122.4163216,6,Tenderloin
M111925,100 Block of Anza Street,94118,11/21/11,2011,Unapproved Subtenant,37.78101686,-122.4481614,1,Lone Mountain/USF
M111927,3100 Block of 16th Street,94103,11/21/11,2011,Nuisance,37.76494293,-122.4223752,8,Mission
M111922,800 Block of Divisadero Street,94117,11/21/11,2011,Breach,37.77734026,-122.4381513,5,Western Addition
M111923,2100 Block of Union Street,94123,11/21/11,2011,Nuisance,37.79713928,-122.4346573,2,Marina
M111926,3100 Block of 16th Street,94103,11/21/11,2011,Breach,37.76494293,-122.4223752,8,Mission
M111974,2000 Block of Green Street,94123,11/21/11,2011,Breach,37.79652494,-122.4328478,2,Marina
M111921,1100 Block of Broadway Street,94109,11/18/11,2011,Breach,37.79664587,-122.4160053,3,Nob Hill
M111921,1100 Block of Broadway Street,94109,11/18/11,2011,Nuisance,37.79664587,-122.4160053,3,Nob Hill
M111920,100 Block of Venus Street,94124,11/17/11,2011,Other Cause,37.73073651,-122.3978446,10,Bayview Hunters Point
M111919,500 Block of Bush Street,94109,11/17/11,2011,Nuisance,37.79046318,-122.4059415,3,Financial District/South Beach
M111868,2800 Block of Steiner Street,94123,11/16/11,2011,Owner Move In,37.79547399,-122.4369237,2,Pacific Heights
M110973,300 Block of Douglass Street,94114,11/16/11,2011,Owner Move In,37.75815627,-122.4391633,8,Twin Peaks
M111863,5500 Block of Fulton Street,94121,11/16/11,2011,Roommate Same Unit,37.77230676,-122.4911564,1,Outer Richmond
M111864,0 Block of Caynon Drive,94112,11/16/11,2011,Demolition,37.70909263,-122.4313371,11,Excelsior
M111862,700 Block of 5th Avenue,94118,11/15/11,2011,Capital Improvement,37.77458565,-122.4628134,1,Inner Richmond
M111860,0 Block of McAllister Street,94102,11/15/11,2011,Breach,37.78111921,-122.412597,6,Tenderloin
M111861,1400 Block of Valencia Street,94110,11/15/11,2011,Breach,37.74970201,-122.4204993,8,Mission
M111859,0 Block of Delmar Street,94117,11/15/11,2011,Breach,37.76825997,-122.4456651,5,Haight Ashbury
M111859,0 Block of Delmar Street,94117,11/15/11,2011,Illegal Use,37.76825997,-122.4456651,5,Haight Ashbury
M111855,300 Block of Larkin Street,94102,11/14/11,2011,Illegal Use,37.78096764,-122.4169783,6,Tenderloin
M111853,500 Block of Bush Street,94109,11/14/11,2011,Nuisance,37.79046318,-122.4059415,3,Financial District/South Beach
M111857,0 Block of San Gabriel Avenue,94112,11/14/11,2011,Demolition,37.72888059,-122.4384427,11,Outer Mission
M110970,300 Block of Arlington Street,94131,11/14/11,2011,Owner Move In,37.73631372,-122.4278362,8,Glen Park
M110972,3000 Block of Anza Street,94121,11/14/11,2011,Owner Move In,37.77828084,-122.4808416,1,Outer Richmond
M111856,3400 Block of 26th Street,94110,11/14/11,2011,Breach,37.74904485,-122.4189836,9,Mission
M111854,300 Block of Larkin Street,94102,11/14/11,2011,Nuisance,37.78096764,-122.4169783,6,Tenderloin
M110971,2800 Block of Steiner Street,94123,11/14/11,2011,Owner Move In,37.79547399,-122.4369237,2,Pacific Heights
M111847,300 Block of 11th Avenue,94118,11/10/11,2011,Other Cause,37.78173854,-122.4696294,1,Inner Richmond
M111849,1200 Block of 42nd Avenue,94122,11/10/11,2011,Breach,37.76342073,-122.5017665,4,Sunset/Parkside
M111852,0 Block of San Gabriel Avenue,94112,11/10/11,2011,Demolition,37.72888059,-122.4384427,11,Outer Mission
M111844,900 Block of Valencia Street,94110,11/10/11,2011,Nuisance,37.75729756,-122.4212247,8,Mission
M111845,900 Block of Valencia Street,94110,11/10/11,2011,Breach,37.75729756,-122.4212247,8,Mission
M111851,400 Block of Hyde Street,94109,11/10/11,2011,Nuisance,37.78492113,-122.4160974,6,Tenderloin
M111850,1200 Block of Oak Street,94117,11/10/11,2011,Late Payments,37.77276319,-122.4399009,5,Haight Ashbury
M111843,300 Block of 11th Avenue,94118,11/10/11,2011,Breach,37.78173854,-122.4696294,1,Inner Richmond
M111846,1600 Block of 48th Avenue,94122,11/10/11,2011,Late Payments,37.75567061,-122.5076702,4,Sunset/Parkside
M111848,100 Block of 6th Street,94103,11/10/11,2011,Nuisance,37.77991167,-122.4074744,6,South of Market
M111842,700 Block of 14th Avenue,94118,11/9/11,2011,Nuisance,37.77404362,-122.472435,1,Outer Richmond
M111841,600 Block of Edinburgh Street,94112,11/9/11,2011,Demolition,37.71893109,-122.4338292,11,Excelsior
M111838,900 Block of Guerrero Street,94110,11/9/11,2011,Other Cause,37.75557304,-122.4231072,8,Mission
M111839,400 Block of Vienna Street,94112,11/9/11,2011,Access Denial,37.72128004,-122.4298902,11,Excelsior
M111840,1400 Block of Underwood Avenue,94124,11/9/11,2011,Breach,37.72824213,-122.3890054,10,Bayview Hunters Point
M111836,400 Block of Alemany Boulevard,94110,11/8/11,2011,Non Payment,37.73242371,-122.4162865,9,Bernal Heights
M111835,1000 Block of Fell Street,94117,11/8/11,2011,Late Payments,37.77443055,-122.4351277,5,Hayes Valley
M111834,1300 Block of California Street,94109,11/7/11,2011,Non Payment,37.79101066,-122.4167337,3,Nob Hill
M111829,3300 Block of 21st Street,94121,11/7/11,2011,Breach,37.75678063,-122.4222188,8,Mission
M111831,0 Block of Corwin Street,94114,11/7/11,2011,Unapproved Subtenant,37.75705313,-122.4396182,8,Twin Peaks
M111833,1300 Block of 46th Avenue,94122,11/7/11,2011,Access Denial,37.76135165,-122.5060627,4,Sunset/Parkside
M110969,300 Block of Franconia Street,94112,11/7/11,2011,Owner Move In,37.74378653,-122.4080035,9,Bernal Heights
M111830,0 Block of San Gabriel Avenue,94112,11/7/11,2011,Demolition,37.72888059,-122.4384427,11,Outer Mission
M111832,200 Block of Cayuga Avenue,94112,11/7/11,2011,Nuisance,37.73038971,-122.4334219,8,Outer Mission
M110968,100 Block of Graystone Terrace,94114,11/4/11,2011,Owner Move In,37.75768997,-122.446556,8,Castro/Upper Market
M111828,200 Block of Edinburgh Street,94112,11/4/11,2011,Demolition,37.72509394,-122.4290078,11,Excelsior
M111825,0 Block of Corwin Street,94114,11/4/11,2011,Unapproved Subtenant,37.75705313,-122.4396182,8,Twin Peaks
M111826,800 Block of Guerrero Street,94110,11/4/11,2011,Breach,37.75717272,-122.4232599,8,Mission
M111827,2000 Block of Sutter Street,94115,11/4/11,2011,Breach,37.78592659,-122.4340837,5,Japantown
M111821,200 Block of Staples Avenue,94112,11/3/11,2011,Illegal Use,37.72902296,-122.4477064,7,West of Twin Peaks
M111823,1600 Block of Noe Street,94131,11/3/11,2011,Unapproved Subtenant,37.74222913,-122.4309138,8,Noe Valley
M111822,900 Block of Judah Street,94122,11/3/11,2011,Late Payments,37.76201128,-122.472104,5,Inner Sunset
M111824,1600 Block of Noe Street,94131,11/3/11,2011,Nuisance,37.74222913,-122.4309138,8,Noe Valley
M111819,1100 Block of Lombard Street,94109,11/3/11,2011,Capital Improvement,37.80194679,-122.420453,2,Russian Hill
M111820,1100 Block of Lombard Street,94109,11/3/11,2011,Capital Improvement,37.80194679,-122.420453,2,Russian Hill
M111817,200 Block of Staples Avenue,94112,11/3/11,2011,Breach,37.72902296,-122.4477064,7,West of Twin Peaks
M111818,1100 Block of Lombard Street,94109,11/3/11,2011,Capital Improvement,37.80194679,-122.420453,2,Russian Hill
M111788,500 Block of Dolores Street,94114,11/2/11,2011,Unapproved Subtenant,37.76063768,-122.4258437,8,Mission
M111786,800 Block of Van Ness Avenue,94109,11/2/11,2011,Other Cause,37.78313621,-122.4207135,6,Tenderloin
M111791,0 Block of Crestline Drive,94131,11/2/11,2011,Breach,37.75227808,-122.4465136,8,Twin Peaks
M111789,1500 Block of 28th Avenue,94122,11/2/11,2011,Demolition,37.75847727,-122.4863777,4,Sunset/Parkside
M111787,0 Block of San Gabriel Avenue,94112,11/2/11,2011,Demolition,37.72888059,-122.4384427,11,Outer Mission
M111790,1500 Block of 28th Avenue,94122,11/2/11,2011,Demolition,37.75847727,-122.4863777,4,Sunset/Parkside
M111783,600 Block of Broadway,94133,11/1/11,2011,Breach,37.79777923,-122.407828,3,Chinatown
M111783,600 Block of Broadway,94133,11/1/11,2011,Nuisance,37.79777923,-122.407828,3,Chinatown
M111785,700 Block of Polk Street,94109,11/1/11,2011,Nuisance,37.78334306,-122.4191592,6,Tenderloin
M111785,700 Block of Polk Street,94109,11/1/11,2011,Illegal Use,37.78334306,-122.4191592,6,Tenderloin
M111784,1900 Block of Washington Street,94109,11/1/11,2011,Breach,37.79279183,-122.4253484,2,Pacific Heights
M111780,0 Block of Capp Street,94103,10/31/11,2011,Breach,37.76621702,-122.418615,9,Mission
M111782,2200 Block of Washington Street,94115,10/31/11,2011,Breach,37.79205844,-122.4302587,2,Pacific Heights
M111781,0 Block of Capp Street,94103,10/31/11,2011,Late Payments,37.76621702,-122.418615,9,Mission
M111778,0 Block of Capp Street,94103,10/31/11,2011,Breach,37.76621702,-122.418615,9,Mission
M111779,0 Block of Capp Street,94103,10/31/11,2011,Breach,37.76621702,-122.418615,9,Mission
M111777,500 Block of Laidley Street,94131,10/31/11,2011,Non Payment,37.73559072,-122.4316685,8,Glen Park
M111733,200 Block of Golden Gate Place,94132,10/27/11,2011,Breach,37.78176091,-122.4151051,6,Tenderloin
M111774,800 Block of Arkansas Street,94107,10/27/11,2011,Demolition,37.75535831,-122.3978485,10,Potrero Hill
M111772,2400 Block of Uniion Street,94123,10/27/11,2011,Breach,37.79651171,-122.4395896,2,Marina
M111776,2100 Block of Greenwich Street,94123,10/27/11,2011,Nuisance,37.79900204,-122.4350344,2,Marina
M111775,2000 Block of Broadway Street,94115,10/27/11,2011,Breach,37.79484383,-122.4308226,2,Pacific Heights
M111773,0 Block of Clairview Court,94131,10/27/11,2011,Other Cause,37.75435897,-122.4507401,7,Twin Peaks
M111734,800 Block of Ashbury Street,94117,10/27/11,2011,Breach,37.76620949,-122.4462343,5,Haight Ashbury
M111771,2700 Block of Folsom Street,94110,10/27/11,2011,Roommate Same Unit,37.75329845,-122.4142288,9,Mission
M111730,100 Block of 19th Avenue,94121,10/26/11,2011,Nuisance,37.78509947,-122.4787153,1,Outer Richmond
M112033,600 Block of 25th Avenue,94121,10/26/11,2011,Ellis Act WithDrawal,37.77723086,-122.484597,1,Outer Richmond
M111732,1100 Block of Elm Street,94115,10/26/11,2011,Breach,37.77955847,-122.4355014,5,Western Addition
M111731,900 Block of Sanchez Street,94114,10/26/11,2011,Late Payments,37.75356185,-122.4297771,8,Noe Valley
M110967,1500 Block of 31st Avenue,94122,10/26/11,2011,Owner Move In,37.75832959,-122.4897258,4,Sunset/Parkside
M111729,1700 Block of Oakdale Avenue,94124,10/26/11,2011,Access Denial,37.73623948,-122.393113,10,Bayview Hunters Point
M111769,400 Block of Waller Street,94117,10/25/11,2011,Ellis Act WithDrawal,37.77101482,-122.4310716,5,Hayes Valley
M111726,1900 Block of 16th Avenue,94116,10/25/11,2011,Breach,37.75158862,-122.4729988,7,Inner Sunset
M111770,400 Block of Waller Street,94117,10/25/11,2011,Ellis Act WithDrawal,37.77101482,-122.4310716,5,Hayes Valley
M111728,1400 Block of Scott Street,94115,10/25/11,2011,Nuisance,37.78318152,-122.437809,5,Western Addition
M111727,700 Block of Taylor Street,94108,10/25/11,2011,Breach,37.78926495,-122.4120491,3,Nob Hill
M111727,700 Block of Taylor Street,94108,10/25/11,2011,Access Denial,37.78926495,-122.4120491,3,Nob Hill
M110966,1600 Block of Turk Street,94115,10/24/11,2011,Owner Move In,37.77991829,-122.4362372,5,Western Addition
M111725,1500 Block of Leavenworth Street,94109,10/24/11,2011,Non Payment,37.79523235,-122.4164944,3,Nob Hill
M111723,0 Block of Baker Street,94117,10/24/11,2011,Roommate Same Unit,37.77132198,-122.4403836,5,Haight Ashbury
M111724,1500 Block of Leavenworth Street,94109,10/24/11,2011,Breach,37.79523235,-122.4164944,3,Nob Hill
M111719,3800 Block of Mission Street,94110,10/21/11,2011,Roommate Same Unit,37.73572991,-122.4246512,8,Bernal Heights
M111722,100 Block of Amber Drive,94131,10/21/11,2011,Nuisance,37.744285,-122.4446104,8,Noe Valley
M111718,500 Block of Laidley Street,94131,10/21/11,2011,Non Payment,37.73559072,-122.4316685,8,Glen Park
M111721,800 Block of Bush Street,94109,10/21/11,2011,Breach,37.78989989,-122.4112656,3,Nob Hill
M111720,4100 Block of Balboa Street,94121,10/21/11,2011,Breach,37.77550086,-122.5032118,1,Outer Richmond
M110965,3500 Block of Mission Street,94110,10/20/11,2011,Owner Move In,37.7402377,-122.4232735,9,Bernal Heights
M111706,1300 Block of 46th Avenue,94122,10/20/11,2011,Breach,37.76135165,-122.5060627,4,Sunset/Parkside
M111706,1300 Block of 46th Avenue,94122,10/20/11,2011,Nuisance,37.76135165,-122.5060627,4,Sunset/Parkside
M111703,300 Block of 5th Avenue,94118,10/20/11,2011,Nuisance,37.78203286,-122.4632115,1,Inner Richmond
M111704,2600 Block of Hyde Street,94109,10/20/11,2011,Nuisance,37.80546968,-122.4203877,2,Russian Hill
M111705,2600 Block of Hyde Street,94109,10/20/11,2011,Late Payments,37.80546968,-122.4203877,2,Russian Hill
M111702,600 Block of 34th Avenue,94121,10/19/11,2011,Nuisance,37.77679692,-122.4941027,1,Outer Richmond
M111701,900 Block of Pine Street,94108,10/19/11,2011,Other Cause,37.79080725,-122.411643,3,Nob Hill
M111700,1700 Block of North Point Street,94123,10/19/11,2011,Nuisance,37.80365862,-122.4360194,2,Marina
M110964,0 Block of Steiner Street,94117,10/18/11,2011,Owner Move In,37.76967968,-122.4315754,8,Hayes Valley
M111716,1700 Block of Larkin Street,94109,10/17/11,2011,Ellis Act WithDrawal,37.79390192,-122.4197343,3,Russian Hill
M111713,1700 Block of Larkin Street,94109,10/17/11,2011,Ellis Act WithDrawal,37.79390192,-122.4197343,3,Russian Hill
M111697,1200 Block of 23rd Avenue,94122,10/17/11,2011,Other Cause,37.76431939,-122.4814058,4,Sunset/Parkside
M111696,2100 Block of Stockton Street,94133,10/17/11,2011,Breach,37.80557161,-122.4101489,3,North Beach
M111698,1200 Block of 23rd Avenue,94122,10/17/11,2011,Other Cause,37.76431939,-122.4814058,4,Sunset/Parkside
M111715,1700 Block of Larkin Street,94109,10/17/11,2011,Ellis Act WithDrawal,37.79390192,-122.4197343,3,Russian Hill
M111714,1700 Block of Larkin Street,94109,10/17/11,2011,Ellis Act WithDrawal,37.79390192,-122.4197343,3,Russian Hill
M111717,1700 Block of Larkin Street,94109,10/17/11,2011,Ellis Act WithDrawal,37.79390192,-122.4197343,3,Russian Hill
M111699,600 Block of Missouri Street,94107,10/17/11,2011,Demolition,37.75915929,-122.3962384,10,Potrero Hill
M111695,700 Block of Central Avenue,94117,10/17/11,2011,Late Payments,37.77647858,-122.4449416,5,Lone Mountain/USF
M111692,1000 Block of Kirkham Avenue,94122,10/14/11,2011,Breach,37.76010723,-122.4719313,7,Inner Sunset
M111694,600 Block of Taylor Street,94102,10/14/11,2011,Nuisance,37.78831587,-122.4118555,3,Nob Hill
M111693,1100 Block of Pine Street,94109,10/14/11,2011,Breach,37.79038469,-122.4140953,3,Nob Hill
M111693,1100 Block of Pine Street,94109,10/14/11,2011,Nuisance,37.79038469,-122.4140953,3,Nob Hill
M110963,1400 Block of 5th Avenue,94122,10/14/11,2011,Owner Move In,37.76142794,-122.4619045,5,Inner Sunset
M111679,1600 Block of Grant Avenue,94133,10/13/11,2011,Breach,37.80235281,-122.4079956,3,North Beach
M110962,1600 Block of North Point Street,94123,10/13/11,2011,Owner Move In,37.80387403,-122.4343359,2,Marina
M111680,3600 Block of Fillmore Street,94123,10/13/11,2011,Other Cause,37.80313568,-122.4366347,2,Marina
M111674,700 Block of 14th Avenue,94118,10/12/11,2011,Nuisance,37.77404362,-122.472435,1,Outer Richmond
M111676,0 Block of Lafayette Street,94103,10/12/11,2011,Unapproved Subtenant,37.77301978,-122.4171406,6,Mission
M111678,300 Block of Mangels Avenue,94127,10/12/11,2011,Breach,37.73313727,-122.4454611,7,West of Twin Peaks
M111677,300 Block of Eugenia Avenue,94110,10/12/11,2011,Nuisance,37.74115726,-122.4191197,9,Bernal Heights
M111675,2100 Block of Taylor Street,94133,10/12/11,2011,Breach,37.80216358,-122.4145184,3,Russian Hill
M110961,2900 Block of Pacific Avenue,94115,10/12/11,2011,Owner Move In,37.79224704,-122.4438414,2,Pacific Heights
M111673,1300 Block of Gough Street,94109,10/11/11,2011,Late Payments,37.78575696,-122.4248411,5,Japantown
M111691,1700 Block of Larkin Street,94109,10/11/11,2011,Ellis Act WithDrawal,37.79390192,-122.4197343,3,Russian Hill
M111671,300 Block of Lyon Street,94117,10/11/11,2011,Nuisance,37.77388278,-122.4427282,5,Lone Mountain/USF
M111690,1700 Block of Larkin Street,94109,10/11/11,2011,Ellis Act WithDrawal,37.79390192,-122.4197343,3,Russian Hill
M111689,1700 Block of Larkin Street,94109,10/11/11,2011,Ellis Act WithDrawal,37.79390192,-122.4197343,3,Russian Hill
M111688,1700 Block of Larkin Street,94109,10/11/11,2011,Ellis Act WithDrawal,37.79390192,-122.4197343,3,Russian Hill
M111687,1700 Block of Larkin Street,94109,10/11/11,2011,Ellis Act WithDrawal,37.79390192,-122.4197343,3,Russian Hill
M111672,300 Block of Lyon Street,94117,10/11/11,2011,Nuisance,37.77388278,-122.4427282,5,Lone Mountain/USF
M111656,5300 Block of Diamond Heights Boulevard,94131,10/7/11,2011,Breach,37.74279226,-122.436288,8,Noe Valley
M111661,5300 Block of Diamond Heights Boulevard,94131,10/7/11,2011,Breach,37.74279226,-122.436288,8,Noe Valley
M111669,0 Block of Gold Mine Drive,94131,10/7/11,2011,Breach,37.74381353,-122.4371955,8,Noe Valley
M111666,0 Block of Gold Mine Drive,94131,10/7/11,2011,Breach,37.74381353,-122.4371955,8,Noe Valley
M111662,0 Block of Gold Mine Drive,94121,10/7/11,2011,Breach,37.74381353,-122.4371955,8,Noe Valley
M111670,0 Block of Gold Mine Drive,94131,10/7/11,2011,Breach,37.74381353,-122.4371955,8,Noe Valley
M111665,0 Block of Gold Mine Drive,94131,10/7/11,2011,Breach,37.74381353,-122.4371955,8,Noe Valley
M111668,0 Block of Gold Mine Drive,94131,10/7/11,2011,Breach,37.74381353,-122.4371955,8,Noe Valley
M111664,0 Block of Gold Mine Drive,94131,10/7/11,2011,Breach,37.74392308,-122.4372058,8,Noe Valley
M111659,5300 Block of Diamond Heights Boulevard,94131,10/7/11,2011,Breach,37.74279226,-122.436288,8,Noe Valley
M111657,5300 Block of Diamond Heights Boulevard,94131,10/7/11,2011,Breach,37.74279226,-122.436288,8,Noe Valley
M111653,0 Block of Franklin Street,94102,10/7/11,2011,Nuisance,37.77453628,-122.4207413,5,Hayes Valley
M111660,5300 Block of Diamond Heights Boulevard,94131,10/7/11,2011,Breach,37.74279226,-122.436288,8,Noe Valley
M111663,0 Block of Gold Mine Drive,94131,10/7/11,2011,Breach,37.74392308,-122.4372058,8,Noe Valley
M111658,5300 Block of Diamond Heights Boulevard,94131,10/7/11,2011,Breach,37.74279226,-122.436288,8,Noe Valley
M111667,0 Block of Gold Mine Drive,94131,10/7/11,2011,Breach,37.74381353,-122.4371955,8,Noe Valley
M111654,1300 Block of California Street,94109,10/7/11,2011,Non Payment,37.79101066,-122.4167337,3,Nob Hill
M111655,5300 Block of Diamond Heights Boulevard,94131,10/7/11,2011,Breach,37.74279226,-122.436288,8,Noe Valley
M111652,400 Block of Union Street,94133,10/7/11,2011,Non Payment,37.80063318,-122.4071819,3,North Beach
M111617,3000 Block of San Jose Avenue,94112,10/5/11,2011,Illegal Use,37.71074701,-122.4565515,11,Outer Mission
M111618,3000 Block of San Jose Avenue,94112,10/5/11,2011,Illegal Use,37.71074701,-122.4565515,11,Outer Mission
M111612,2100 Block of Taylor Street,94133,10/5/11,2011,Breach,37.80216358,-122.4145184,3,Russian Hill
M111614,3100 Block of San Jose Avenue,94112,10/5/11,2011,Illegal Use,37.70923429,-122.4579028,11,Outer Mission
M111611,1100 Block of Mission Street,94103,10/5/11,2011,Breach,37.77779031,-122.4128343,6,South of Market
M111610,2100 Block of Stockton Street,94133,10/5/11,2011,Breach,37.80555427,-122.4102856,3,North Beach
M111609,100 Block of Geneva Avenue,94112,10/5/11,2011,Demolition,37.72183141,-122.4497606,11,Oceanview/Merced/Ingleside
M111616,3000 Block of San Jose Avenue,94112,10/5/11,2011,Illegal Use,37.71074701,-122.4565515,11,Outer Mission
M111619,3000 Block of San Jose Avenue,94112,10/5/11,2011,Illegal Use,37.71074701,-122.4565515,11,Outer Mission
M111615,3100 Block of San Jose Avenue,94112,10/5/11,2011,Illegal Use,37.70923429,-122.4579028,11,Outer Mission
M111651,100 Block of Peabody Street,94134,10/5/11,2011,Ellis Act WithDrawal,37.71037158,-122.4073084,10,Visitacion Valley
M111620,2000 Block of Fell Street,94117,10/5/11,2011,Breach,37.77231593,-122.451622,5,Lone Mountain/USF
M111613,2000 Broadway,94115,10/5/11,2011,Breach,2117637.527,6003806.232,,
M111621,1300 Block of Hayes Street,94117,10/5/11,2011,Non Payment,37.77493932,-122.4386435,5,Hayes Valley
M111604,500 Block of Ellis Street,94109,10/4/11,2011,Nuisance,37.78458513,-122.415436,6,Tenderloin
M111605,300 Block of Eugenia Avenue,94110,10/4/11,2011,Breach,37.74115726,-122.4191197,9,Bernal Heights
M111608,4200 Block of Mission Street,94112,10/4/11,2011,Nuisance,37.72959681,-122.4305819,11,Outer Mission
M111606,3200 Block of Anza Street,94124,10/4/11,2011,Demolition,37.77818376,-122.4829852,1,Outer Richmond
M111607,1200 Block of 39th Avenue,94122,10/4/11,2011,Other Cause,37.76355271,-122.4986904,4,Sunset/Parkside
M111603,2300 Block of 42nd Avenue,94116,10/3/11,2011,Access Denial,37.74289853,-122.5003293,4,Sunset/Parkside
M111602,5500 Block of Mission Street,94114,10/3/11,2011,Breach,37.71266728,-122.4446045,11,Excelsior
M111602,5500 Block of Mission Street,94114,10/3/11,2011,Nuisance,37.71266728,-122.4446045,11,Excelsior
M111599,2800 Block of Cabrillo Street,94121,9/30/11,2011,Demolition,37.77427138,-122.489147,1,Outer Richmond
M111600,400 Block of Ellis Street,94102,9/30/11,2011,Nuisance,37.78480739,-122.4136154,6,Tenderloin
M111601,1700 Block of Fulton Street,94117,9/30/11,2011,Breach,37.77585486,-122.4456144,5,Lone Mountain/USF
M110960,2600 Block of 15th Avenue,94127,9/30/11,2011,Owner Move In,37.73857896,-122.4710976,7,West of Twin Peaks
M111583,0 Block of Franklin Street,94102,9/29/11,2011,Nuisance,37.77453628,-122.4207413,5,Hayes Valley
M110959,600 Block of Lawton Street,94122,9/29/11,2011,Owner Move In,37.75822565,-122.4696638,7,Inner Sunset
M111582,2800 Block of Greenwich Street,94123,9/29/11,2011,Breach,37.79754814,-122.4464609,2,Marina
M111580,200 Block of Graystone Terrace,94114,9/29/11,2011,Breach,37.75707865,-122.4443746,8,Castro/Upper Market
M111579,400 Block of Ellis Street,94109,9/29/11,2011,Nuisance,37.78480739,-122.4136154,6,Tenderloin
M111581,2800 Block of Greenwich Street,94123,9/29/11,2011,Breach,37.79754814,-122.4464609,2,Marina
M111578,700 Block of Gonzalez Drive,94132,9/28/11,2011,Breach,37.71751347,-122.4805946,7,Lakeshore
M111576,1000 Block of Haight Street,94117,9/27/11,2011,Breach,37.77089773,-122.4395225,5,Haight Ashbury
